text,label,label_name
why didn't my top up work?,25,top_up_reverted
can i give a second card for this account to my daughter?,60,getting_spare_card
there are a couple payments with my card shown that i'm not responsible for. what is going on? maybe someone has access to my account.,27,card_payment_not_recognised
do you need my birthdate?,29,why_verify_identity
how do i know what my pin is?,31,get_physical_card
why is my top-up showing as cancelled?,25,top_up_reverted
how do i begin the process of a refund?,42,request_refund
how can a payment be declined,45,declined_card_payment
canceling my order is what i need to do right now.,42,request_refund
i saw there is a cash withdrawal from my account via the app which i did not complete.,68,cash_withdrawal_not_recognised
can you send me more cards for my account?,60,getting_spare_card
tell me what atms take this card.,36,atm_support
it's been a week since i ordered my card and it's not here. please help?,0,card_arrival
what is the verification process used for?,59,verify_top_up
what do i have to do to activate my card?,71,activate_my_card
how do i get my card back after the atm swallowed it.,48,card_swallowed
my currencies needed to be exchanged often and i was wondering if there were any discounts available for this?,69,exchange_charge
"i have received my american express in apple play, looks like top up has an issue, please help?",74,apple_pay_or_google_pay
my transfer's stuck on pending.,46,pending_transfer
why can i not do a transfer to a beneficiary?,54,beneficiary_not_allowed
i punched in the wrong pin too many times and i'm locked out.,13,pin_blocked
is there a way to use a cheque to top up my account?,61,top_up_by_cash_or_cheque
i have a transaction that shows multiple times.,49,transaction_charged_twice
"i got my american express in apple pay, why is top up not working in my country?",74,apple_pay_or_google_pay
what happened to my top-up? i think it was cancelled.,25,top_up_reverted
what is your maximum top up limit per day?,18,top_up_limits
"why are you charging for cash withdrawals? i went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before",72,cash_withdrawal_charge
i need to check status as my friend hasn't got money i sent.,21,transfer_not_received_by_recipient
do i need any kind of proof for the identity check?,75,verify_my_identity
what are the currencies and cards that are supported with my account?,22,supported_cards_and_currencies
are there any charges for topping up my card?,70,top_up_by_card_charge
the atm did not give me as much cash as i requested.,19,wrong_amount_of_cash_received
i require verification for my source of funds.,50,verify_source_of_funds
after looking at the app i noticed a couple of payments i know i did not make. is it possible someone has accessed my card? what is actually going on?,27,card_payment_not_recognised
i transferred some money but it hasn't arrived.,21,transfer_not_received_by_recipient
what is the max top-up?,18,top_up_limits
i payed my rent to my landlord a few days ago and he is saying the it never went though. everything looks good to me and i even double checked the account number. i don't know what could be causing the confusion. can you help me please?,21,transfer_not_received_by_recipient
can you help me to quickly cancel a transaction i accidentally did to the wrong account?,17,cancel_transfer
how can i fund another account with my american express?,22,supported_cards_and_currencies
payment did not process,54,beneficiary_not_allowed
how long does it take to get a refund on something i bought?,42,request_refund
can i have a discount if i exchange currency often?,69,exchange_charge
can i track history on funds?,50,verify_source_of_funds
how do i re-order a damaged card?,9,card_not_working
where can i use a disposable card?,34,disposable_card_limits
could you tell me what your exchange rates are?,2,exchange_rate
"soon my card will expire, how do i get a new one?",73,card_about_to_expire
how will i know where my funds are coming from?,50,verify_source_of_funds
i need my refund as soon as possible. what else do i have to do?,44,Refund_not_showing_up
how does a disposable virtual card work?,65,get_disposable_virtual_card
what do i do if i forgot my passcode?,38,passcode_forgotten
how much longer do i have to wait until my transaction is complete? i transferred money to another country many hours ago and the transaction is still pending.,46,pending_transfer
"help me! when i was abroad, the exchange rate was wrong.",64,wrong_exchange_rate_for_cash_withdrawal
"recently, a few weeks ago there was a transaction made on my account by some seller that i don't recognize. i am very certain that didn't happen and will like for you to trace back to make sure.",37,direct_debit_payment_not_recognised
where is the money that i transferred.,67,balance_not_updated_after_bank_transfer
"i tried to top up, but the funds show up as pending. i thought it was instant?",16,pending_top_up
do i have to go to the bank to change my pin?,53,change_pin
what are the disposable virtual card limits?,34,disposable_card_limits
whats the maximum disposable virtual cards?,34,disposable_card_limits
my card was working but now it doesn't.,9,card_not_working
"my balance has not changed, despite depositing a cheque",26,balance_not_updated_after_cheque_or_cash_deposit
can i use this app to exchange between dollars and pounds?,10,exchange_via_app
i was only given $20 when i tried to get $100,19,wrong_amount_of_cash_received
what steps do i have to go through in order to activate my new card?,71,activate_my_card
my refund is still pending,44,Refund_not_showing_up
i notice there's a pending payment on my card.,40,pending_card_payment
what is the handling fee for transfer?,15,top_up_by_bank_transfer_charge
you promised no fees but now i've got one. what the hell!?,20,card_payment_fee_charged
i did a transfer and was charged a fee that should not have been charged!,55,transfer_fee_charged
